"","Race","Gender","traffic","Arrest","BondAmount","druggun","Patrol","Officer","Date","Day","Time","qol","UseOfForce","SearchConducted","Stopped","TimeZone"
"148","Black","Man",FALSE,TRUE,1000,FALSE,"D2","HARRIS, F. L. (19806)  UPB",2019-04-19,"Fri",16:02:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"149","White","Man",FALSE,TRUE,1000,FALSE,"D2","ZAPATA-MEDELLIN, M.  (2382",2019-09-16,"Mon",23:20:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"150","White","Woman",FALSE,TRUE,NA,FALSE,"D2","RAINEY, D. D. (22877)  UPB",2022-04-18,"Mon",05:05:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"151","White","Woman",FALSE,TRUE,1000,FALSE,"D2","BLOOM, R. P. (25569)  ADMN",2022-05-28,"Sat",18:54:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"152","Black","Man",FALSE,TRUE,NA,TRUE,"D2","WEISS, J. M. (21392)  UPB",2021-11-17,"Wed",16:20:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"153","White","Man",FALSE,TRUE,NA,FALSE,"D2","JORGENSON, D. J. (21142)  IS",2019-02-06,"Wed",01:24:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"154","Black","Man",FALSE,TRUE,1000,FALSE,"D2","RAINEY, D. D. (22877)  UPB",2022-05-30,"Mon",19:49:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"155","White","Woman",FALSE,FALSE,7500,TRUE,"D2","HEUSTIS, S.  (23380)  UPB",2018-10-01,"Mon",07:47:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"156","Black","Man",FALSE,TRUE,500,FALSE,"D2","PARK, C.  (23316)  UPB",2020-05-24,"Sun",10:25:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"157","Black","Man",FALSE,TRUE,75000,FALSE,"D2","PARK, C.  (23316)  UPB",2020-05-24,"Sun",10:42:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"158","Black","Man",FALSE,TRUE,6000,FALSE,"D2","PARK, C.  (23316)  UPB",2020-05-24,"Sun",16:19:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"159","White","Man",FALSE,TRUE,2000,FALSE,"D2","CHOLULA, J.  (23796)  UPB",2022-05-17,"Tue",19:23:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"160","White","Man",FALSE,TRUE,NA,FALSE,"D2","PARK, C.  (23316)  UPB",2019-11-20,"Wed",02:20:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"161","Black","Man",FALSE,FALSE,NA,FALSE,"D2","FERNANDES, N. M. (24380)  UP",2021-01-31,"Sun",04:17:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"162","Black","Man",FALSE,TRUE,1500,FALSE,"D2","FERNANDES, N. M. (24380)  UP",2021-01-31,"Sun",04:43:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"163","Black","Man",FALSE,FALSE,5000,TRUE,"D2","UGOLICK, C.  (18583)  UPB",2019-07-20,"Sat",00:35:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"164","Black","Man",FALSE,FALSE,2500,FALSE,"D2","DAVIS, T. J. (24963)  UPB",2022-05-13,"Fri",21:38:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"165","Black","Woman",FALSE,FALSE,NA,FALSE,"D2","RAINEY, D. D. (22877)  UPB",2021-08-09,"Mon",17:15:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"166","White","Man",FALSE,FALSE,500,TRUE,"D2","GOMEZ, E.  (23799)  UPB",2021-04-10,"Sat",17:41:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"167","White","Man",FALSE,FALSE,1000,FALSE,"D2","JOHNSON, B. K. (8345)  UPB",2019-03-10,"Sun",17:44:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"168","White","Man",FALSE,FALSE,9000,TRUE,"D2","MISBAH, A.  (25605)  UPB",2022-05-30,"Mon",14:13:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"169","White","Man",FALSE,TRUE,2500,FALSE,"D2","STONE, C. W. (24244)  UPB",2019-11-02,"Sat",11:27:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"170","White","Man",FALSE,TRUE,NA,FALSE,"D2","STONE, C. W. (24244)  UPB",2019-11-02,"Sat",13:57:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"171","Black","Man",FALSE,TRUE,NA,TRUE,"D2","FINCH, P. J. (23328)  UPB",2020-05-22,"Fri",06:27:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"172","Black","Woman",FALSE,TRUE,25,FALSE,"D2","WRAY, T. J. (24999)  UPB",2021-05-23,"Sun",14:52:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"173","Black","Man",FALSE,FALSE,2500,FALSE,"D2","KIRKMAN, D. J. (24993)  UPB",2022-03-22,"Tue",22:06:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"174","Black","Man",FALSE,TRUE,2500,FALSE,"D2","PARK, C.  (23316)  UPB",2019-03-24,"Sun",22:30:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"175","Black","Man",FALSE,FALSE,NA,FALSE,"D2","DAVIS, T. J. (24963)  UPB",2021-12-14,"Tue",21:14:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"176","White","Man",FALSE,TRUE,NA,FALSE,"D2","OSBORNE, A. R. (19799)  ISB",2019-09-13,"Fri",10:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"177","Black","Man",FALSE,FALSE,NA,FALSE,"D2","MEMITA, I.  (24986)  UPB",2022-05-31,"Tue",11:22:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"178","White","Man",FALSE,FALSE,1000,FALSE,"D2","HEUSTIS, S.  (23380)  UPB",2020-02-24,"Mon",19:48:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"179","White","Man",FALSE,TRUE,500,FALSE,"D2","HEINSEN, W. J. (24984)  UPB",2022-03-02,"Wed",18:50:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"180","White","Man",FALSE,TRUE,3000,FALSE,"D2","BLOOM, R. P. (25569)  ADMN",2022-04-25,"Mon",14:52:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"181","Black","Woman",FALSE,FALSE,2500,FALSE,"D2","FINCH, P. J. (23328)  UPB",2019-07-16,"Tue",17:32:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"182","Black","Man",FALSE,TRUE,3000,FALSE,"D2","BEST, C.  (23323)  UPB",2019-04-26,"Fri",09:45:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"183","White","Man",FALSE,FALSE,NA,FALSE,"D2","CLEARY, J. T. (21375)  UPB",2020-06-14,"Sun",04:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"184","Black","Woman",FALSE,FALSE,NA,FALSE,"D2","DAVIS, T. J. (24963)  UPB",2022-01-11,"Tue",06:06:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"185","Black","Woman",FALSE,FALSE,NA,FALSE,"D2","HEINSEN, W. J. (24984)  UPB",2021-07-27,"Tue",14:49:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"186","Black","Man",TRUE,FALSE,5000,TRUE,"D2","MONROE, D.  (21382)  UPB",2019-03-13,"Wed",14:54:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"187","Black","Man",FALSE,TRUE,2000,FALSE,"D2","BATTLE, C. M. (17634)  UPB",2019-03-27,"Wed",11:41:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"188","Black","Man",TRUE,TRUE,2000,FALSE,"D2","BATTLE, C. M. (17634)  UPB",2019-04-06,"Sat",21:19:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"189","Black","Man",FALSE,FALSE,5000,FALSE,"D2","GONZALEZ, E.  (23797)  UPB",2019-04-17,"Wed",18:38:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"190","Black","Woman",FALSE,TRUE,NA,FALSE,"D2","ORTIZ, A.  (23815)  UPB",2022-03-22,"Tue",08:07:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"191","Black","Man",FALSE,TRUE,NA,FALSE,"D2","MONROE, D.  (21382)  UPB",2019-10-16,"Wed",03:56:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"192","Black","Man",FALSE,TRUE,NA,FALSE,"D2","MONROE, D.  (21382)  UPB",2019-10-16,"Wed",04:09:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"193","Black","Man",FALSE,TRUE,NA,FALSE,"D2","MONROE, D.  (21382)  UPB",2020-04-07,"Tue",07:08:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"194","White","Woman",FALSE,FALSE,1500,TRUE,"D2","MISBAH, A.  (25605)  UPB",2022-05-30,"Mon",13:13:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"195","Black","Woman",FALSE,FALSE,NA,FALSE,"D2","QUATTRO, L.  (23977)  UPB",2021-07-30,"Fri",10:37:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"196","White","Woman",FALSE,FALSE,NA,FALSE,"D2","FINCH, P. J. (23328)  UPB",2019-03-30,"Sat",04:25:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"197","White","Man",FALSE,FALSE,5000,FALSE,"D2","CHEN, J. Y. (22836)  UPB",2019-06-25,"Tue",17:51:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"198","Black","Man",FALSE,TRUE,NA,FALSE,"D2","PARK, C.  (23316)  UPB",2020-06-21,"Sun",12:42:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"199","Black","Man",FALSE,TRUE,NA,FALSE,"D2","PARK, C.  (23316)  UPB",2020-06-21,"Sun",12:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"200","Black","Man",FALSE,FALSE,150000,FALSE,"D2","HUFHAM, K. H. (22842)  UPB",2019-03-16,"Sat",18:10:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"201","Black","Man",FALSE,TRUE,NA,FALSE,"D2","HOLL, M. W. (22874)  UPB",2019-12-03,"Tue",21:25:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"202","White","Man",FALSE,FALSE,1000,FALSE,"D2","HARRIS, J. E. (17141)  UPB",2022-02-01,"Tue",21:39:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"203","White","Man",FALSE,TRUE,5000,FALSE,"D2","COLQUITT, D. D. (4810)  UPB",2021-04-26,"Mon",10:13:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"204","White","Woman",FALSE,FALSE,NA,FALSE,"D2","BLESS, M.  (25577)  UPB",2022-05-29,"Sun",03:26:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"205","Black","Man",FALSE,FALSE,3000,TRUE,"D2","FLORES, D.  (23379)  ISB",2022-01-19,"Wed",20:22:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"206","White","Man",FALSE,FALSE,NA,FALSE,"D2","COOPER, M. W. (22871)  UPB",2019-08-04,"Sun",01:56:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"207","Black","Woman",FALSE,FALSE,1500,FALSE,"D2","CHEN, J. Y. (22836)  UPB",2019-08-01,"Thu",14:06:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"208","White","Man",FALSE,FALSE,500000,FALSE,"D2","SEIGLER, A. M. (22168)  UPB",2019-02-23,"Sat",06:01:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"209","Black","Man",FALSE,TRUE,NA,FALSE,"D2","EVANS, R. C. (24193)  UPB",2021-02-05,"Fri",19:04:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"210","Black","Man",FALSE,TRUE,NA,FALSE,"D2","EVANS, R. C. (24193)  UPB",2021-10-24,"Sun",11:59:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"211","Black","Man",FALSE,FALSE,NA,FALSE,"D2","WALKER, S. M. (24388)  UPB",2021-12-17,"Fri",00:21:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"212","Black","Man",FALSE,TRUE,5000,FALSE,"D2","RAINEY, D. D. (22877)  UPB",2020-08-19,"Wed",03:27:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"213","Black","Man",FALSE,TRUE,1000,FALSE,"D2","BEST, C.  (23323)  UPB",2020-05-07,"Thu",19:33:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"214","Black","Man",FALSE,TRUE,1000,FALSE,"D2","BEST, C.  (23323)  UPB",2020-05-07,"Thu",19:33:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"215","Black","Man",FALSE,TRUE,NA,FALSE,"D2","BRIDWELL, C.  (24749)  UPB",2021-12-25,"Sat",04:42:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"216","Black","Man",FALSE,TRUE,NA,FALSE,"D2","BRIDWELL, C.  (24749)  UPB",2021-12-25,"Sat",04:54:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"217","Black","Man",FALSE,TRUE,3000,FALSE,"D2","MATHEWS, K. T. (24987)  UPB",2020-12-30,"Wed",01:18:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"218","White","Woman",FALSE,TRUE,NA,TRUE,"D2","STARRITT, Z. B. (19801)  ISB",2019-06-06,"Thu",14:21:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"219","Black","Man",FALSE,TRUE,1000,FALSE,"D2","BEST, C.  (23323)  UPB",2019-02-08,"Fri",07:04:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"220","Black","Man",FALSE,TRUE,NA,FALSE,"D2","MUSSATTI, D. D. (7223)  UPB",2019-04-27,"Sat",17:16:00,TRUE,"Yes","Yes","Yes","US/Eastern"
"221","White","Man",FALSE,FALSE,NA,FALSE,"D2","HARRIS, J. E. (17141)  UPB",2020-05-11,"Mon",02:48:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"222","White","Man",FALSE,TRUE,NA,FALSE,"D2","HARRIS, J. E. (17141)  UPB",2020-05-11,"Mon",04:42:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"223","Black","Woman",FALSE,FALSE,20000,FALSE,"D2","SPRINKLE, L. N. (22169)  UPB",2020-04-14,"Tue",23:53:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"224","Black","Man",FALSE,TRUE,NA,FALSE,"D2","FINCH, P. J. (23328)  UPB",2021-01-04,"Mon",03:16:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"225","Black","Man",FALSE,FALSE,NA,TRUE,"D2","FLORES, D.  (23379)  ISB",2022-01-19,"Wed",20:03:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"226","White","Man",FALSE,TRUE,20000,FALSE,"D2","GOMEZ, E.  (23799)  UPB",2020-04-28,"Tue",15:33:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"227","White","Man",TRUE,TRUE,NA,FALSE,"D2","MEDLEY, T. S. (24245)  UPB",2021-03-22,"Mon",03:22:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"228","Black","Woman",FALSE,FALSE,2000,FALSE,"D2","HANN, J. C. (21825)  UPB",2019-02-03,"Sun",21:45:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"229","Black","Woman",FALSE,FALSE,NA,FALSE,"D2","COOPER, M. W. (22871)  UPB",2021-11-11,"Thu",00:39:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"230","Black","Woman",FALSE,FALSE,NA,FALSE,"D2","SEIGLER, A. M. (22168)  UPB",2019-11-04,"Mon",00:59:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"231","Black","Man",FALSE,FALSE,NA,FALSE,"D2","SEIGLER, A. M. (22168)  UPB",2019-11-04,"Mon",01:07:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"232","Black","Man",FALSE,FALSE,NA,FALSE,"D2","GOMEZ, E.  (23799)  UPB",2020-02-25,"Tue",21:22:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"233","Black","Man",FALSE,FALSE,NA,FALSE,"D2","MONROE, D.  (21382)  UPB",2020-04-29,"Wed",22:39:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"234","Black","Man",FALSE,FALSE,10000,TRUE,"D2","COX, D.  (23377)  UPB",2020-02-13,"Thu",10:19:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"235","Black","Woman",FALSE,FALSE,1000,FALSE,"D2","BEST, C.  (23323)  UPB",2020-08-26,"Wed",23:25:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"236","Black","Man",FALSE,FALSE,25000,FALSE,"D2","BERNOCK, C. E. (17563)  ISB",2020-03-28,"Sat",01:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"237","Black","Man",FALSE,TRUE,2500,FALSE,"D2","ROGERS, G.  (20019)  UPB",2019-10-30,"Wed",10:25:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"238","White","Man",TRUE,FALSE,1500,FALSE,"D2","BAUMANN, A. E. (24392)  UPB",2020-10-15,"Thu",22:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"239","White","Man",FALSE,FALSE,NA,FALSE,"D2","PARK, C.  (23316)  UPB",2021-12-26,"Sun",01:44:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"240","Black","Woman",TRUE,TRUE,NA,TRUE,"D2","BLOOM, R. P. (25569)  ADMN",2022-05-07,"Sat",09:47:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"241","Black","Man",FALSE,TRUE,NA,FALSE,"D2","ADKINS, M.  (23908)  UPB",2019-11-26,"Tue",03:27:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"242","Black","Man",FALSE,TRUE,2500,FALSE,"D2","DAVIS, T. J. (24963)  UPB",2021-05-23,"Sun",15:15:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"243","White","Man",FALSE,TRUE,NA,TRUE,"D2","UGOLICK, C.  (18583)  UPB",2019-01-24,"Thu",19:24:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"244","Black","Man",FALSE,FALSE,2500,FALSE,"D2","KRAMER, A.  (23814)  UPB",2019-05-08,"Wed",15:48:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"245","White","Man",FALSE,FALSE,NA,FALSE,"D2","FINCH, P. J. (23328)  UPB",2021-01-20,"Wed",21:45:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"246","White","Man",FALSE,TRUE,NA,FALSE,"D2","GAMBOA, R. V. (22879)  UPB",2021-03-07,"Sun",18:58:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"247","White","Man",FALSE,FALSE,NA,FALSE,"D2","GAMBOA, R. V. (22879)  UPB",2021-03-07,"Sun",20:06:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"248","White","Man",FALSE,TRUE,25000,FALSE,"D2","STOKELY, L. N. (24776)  UPB",2022-01-15,"Sat",11:23:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"249","White","Man",FALSE,FALSE,1500,FALSE,"D2","WAGSTAFF, J. H. (21147)  ISB",2020-03-04,"Wed",10:15:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"250","White","Woman",FALSE,FALSE,NA,FALSE,"D2","BATTLE, C. M. (17634)  UPB",2021-10-03,"Sun",22:49:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"251","White","Man",FALSE,FALSE,NA,FALSE,"D2","FINCH, P. J. (23328)  UPB",2019-03-10,"Sun",10:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"252","White","Man",FALSE,FALSE,1500,FALSE,"D2","JORGENSON, D. J. (21142)  IS",2019-09-29,"Sun",00:02:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"253","Black","Man",FALSE,FALSE,2500,FALSE,"D2","ZAPATA-MEDELLIN, M.  (2382",2020-04-02,"Thu",05:14:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"254","Black","Man",TRUE,TRUE,NA,FALSE,"D2","HUMPHREY, R.  (10049)  UPB",2019-05-10,"Fri",23:05:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"255","Black","Man",FALSE,TRUE,1,FALSE,"D2","MONROE, D.  (21382)  UPB",2019-03-12,"Tue",15:40:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"256","White","Man",FALSE,FALSE,NA,FALSE,"D2","HUNTOON, B. N. (24188)  UPB",2021-10-06,"Wed",23:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"257","White","Woman",TRUE,TRUE,NA,TRUE,"D2","STARRITT, Z. B. (19801)  ISB",2019-06-06,"Thu",14:26:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"258","Black","Man",TRUE,TRUE,NA,TRUE,"D2","ELNESSER, P.  (22861)  ISB",2021-05-28,"Fri",17:04:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"259","Black","Man",FALSE,FALSE,NA,FALSE,"D2","DANIELS, J. A. (18085)  ISB",2021-05-28,"Fri",18:30:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"260","Black","Man",FALSE,TRUE,NA,TRUE,"D2","ACKER, A. M. (21367)  UPB",2019-04-09,"Tue",23:17:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"261","Black","Woman",FALSE,FALSE,NA,FALSE,"D2","PAULHUS, B. C. (20643)  ISB",2020-04-13,"Mon",17:12:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"262","Black","Woman",FALSE,FALSE,1500,FALSE,"D2","HUMPHREY, R.  (10049)  UPB",2020-12-27,"Sun",14:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"263","Black","Man",FALSE,FALSE,NA,FALSE,"D2","BEST, C.  (23323)  UPB",2021-05-04,"Tue",19:31:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"264","Black","Woman",FALSE,FALSE,1000,FALSE,"D2","COLQUITT, J.  (19997)  UPB",2021-02-10,"Wed",18:24:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"265","White","Man",FALSE,FALSE,NA,FALSE,"D2","HANN, J. C. (21825)  UPB",2020-07-08,"Wed",03:23:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"266","White","Man",TRUE,FALSE,2500,FALSE,"D2","HEUSTIS, S.  (23380)  UPB",2021-06-17,"Thu",01:33:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"267","White","Woman",FALSE,TRUE,1000,FALSE,"D2","FLORES, D.  (23379)  ISB",2019-03-07,"Thu",11:56:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"268","Black","Man",FALSE,TRUE,NA,FALSE,"D2","QUATTRO, L.  (23977)  UPB",2021-10-15,"Fri",18:57:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"269","Black","Man",FALSE,TRUE,1000,FALSE,"D2","STOCKS, D.  (22250)  ISB",2019-05-16,"Thu",18:31:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"270","White","Man",FALSE,TRUE,NA,FALSE,"D2","HARRIS, J. E. (17141)  UPB",2019-11-13,"Wed",20:19:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"271","White","Man",FALSE,TRUE,NA,FALSE,"D2","BEST, C.  (23323)  UPB",2020-06-02,"Tue",21:20:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"272","Black","Man",FALSE,FALSE,NA,FALSE,"D2","VASQUEZ, B. N. (24253)  UPB",2021-02-13,"Sat",10:01:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"273","White","Man",FALSE,TRUE,NA,FALSE,"D2","RAINEY, D. D. (22877)  UPB",2019-09-28,"Sat",17:29:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"274","White","Woman",FALSE,TRUE,NA,FALSE,"D2","SMITH, E. J. (24997)  UPB",2021-05-04,"Tue",07:25:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"275","Black","Man",FALSE,FALSE,NA,FALSE,"D2","CONE, R. M. (17526)  UPB",2021-05-03,"Mon",21:01:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"276","Black","Man",FALSE,TRUE,NA,FALSE,"D2","CONE, R. M. (17526)  UPB",2021-05-03,"Mon",21:12:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"277","Black","Man",FALSE,TRUE,4000,FALSE,"D2","JOHNSON, D. R. (21836)  ISB",2019-05-25,"Sat",21:10:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"278","Black","Man",FALSE,TRUE,NA,FALSE,"D2","JOHNSON, D. R. (21836)  ISB",2019-05-25,"Sat",21:13:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"279","Black","Man",FALSE,TRUE,NA,FALSE,"D2","WALKER, S. M. (24388)  UPB",2021-09-09,"Thu",12:08:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"280","Black","Man",FALSE,TRUE,NA,TRUE,"D2","RAINEY, D. D. (22877)  UPB",2019-02-07,"Thu",04:31:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"281","Black","Man",FALSE,FALSE,NA,FALSE,"D2","VASQUEZ, B. N. (24253)  UPB",2021-02-13,"Sat",09:53:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"282","White","Man",FALSE,TRUE,NA,FALSE,"D2","WAGSTAFF, J. H. (21147)  ISB",2019-04-06,"Sat",23:15:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"283","Black","Man",FALSE,TRUE,3000,FALSE,"D2","WALKER, S. M. (24388)  UPB",2021-10-08,"Fri",11:05:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"284","Black","Man",FALSE,TRUE,10000,FALSE,"D2","WRAY, T. J. (24999)  UPB",2021-01-11,"Mon",20:37:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"285","Black","Man",FALSE,TRUE,5000,FALSE,"D2","WRAY, T. J. (24999)  UPB",2021-01-11,"Mon",20:54:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"286","Black","Man",FALSE,TRUE,NA,FALSE,"D2","MAY, S.  (22858)  UPB",2019-01-20,"Sun",14:16:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"287","Black","Man",FALSE,TRUE,2000,FALSE,"D2","MAY, S.  (22858)  UPB",2019-01-20,"Sun",14:28:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"288","Black","Man",FALSE,TRUE,15000,FALSE,"D2","BEST, C.  (23323)  UPB",2019-02-20,"Wed",14:06:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"289","Black","Man",FALSE,FALSE,NA,TRUE,"D2","OFFENBURG, K. I. (19127)  UP",2019-07-31,"Wed",16:58:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"290","Black","Woman",FALSE,FALSE,100000,FALSE,"D2","QUATTRO, L.  (23977)  UPB",2021-04-11,"Sun",08:04:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"291","White","Man",FALSE,TRUE,NA,FALSE,"D2","GOODSON, D.  (24503)  UPB",2020-09-27,"Sun",00:45:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"292","Black","Woman",FALSE,TRUE,NA,FALSE,"D2","MARTINEZ, L. E. (22151)  UPB",2020-01-15,"Wed",10:23:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"293","Black","Man",FALSE,FALSE,50000,TRUE,"D2","COOPER, M. W. (22871)  UPB",2022-02-17,"Thu",11:48:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"294","Black","Woman",FALSE,FALSE,25000,FALSE,"D2","QUATTRO, L.  (23977)  UPB",2021-04-11,"Sun",08:08:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"295","Black","Man",FALSE,TRUE,250000,FALSE,"D2","WILKING, J. J. (14639)  ISB",2020-04-08,"Wed",18:35:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"296","Black","Woman",FALSE,FALSE,5000,FALSE,"D2","BEST, C.  (23323)  UPB",2019-04-11,"Thu",21:50:00,FALSE,"Yes","Yes","Yes","US/Eastern"
